id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2696656985,704,1,2,68,13,7a8no9dyo0r9g31sfi9h7ffbc,1,40.2,24.3,2024-06-17T14:26:33.283Z,2024-06-17T14:26:36Z,5080598343,212,27.8,5080598339,140,63.6,5080598345,213,5.80,5080598337,56,Right,5080598341,141,5.2,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656987,705,50,2,68,16,7a8no9dyo0r9g31sfi9h7ffbc,1,66.9,6.2,2024-06-17T14:26:36.355Z,2024-06-17T14:26:39Z,5080598351,286,,5080598387,233,432,5080598349,56,Right,,,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656991,432,7,2,68,16,1qiyr1mknujsl19tb9u2w9h3n,1,33.1,93.8,2024-06-17T14:26:36.356Z,2024-06-17T14:26:38Z,5080598365,56,Back,5080598367,285,,5080598383,233,705,,,,,,,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656993,433,49,2,68,17,1qiyr1mknujsl19tb9u2w9h3n,1,24.4,89.8,2024-06-17T14:26:38.131Z,2024-06-17T14:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657003,434,1,2,68,21,1qiyr1mknujsl19tb9u2w9h3n,1,31.8,65.5,2024-06-17T14:26:41.857Z,2024-06-17T14:26:43Z,5080598431,140,31.0,5080598437,213,4.59,5080598433,141,55.2,5080598435,212,7.1,5080598429,56,Back,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657009,435,1,2,68,23,1qiyr1mknujsl19tb9u2w9h3n,1,31.4,47.5,2024-06-17T14:26:43.761Z,2024-06-17T14:26:45Z,5080598469,56,Back,5080598475,212,14.7,5080598473,141,27.5,5080598471,140,26.0,5080598477,213,4.32,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657011,436,1,2,68,25,1qiyr1mknujsl19tb9u2w9h3n,1,26,27.5,2024-06-17T14:26:45.665Z,2024-06-17T14:26:47Z,5080598487,141,29.4,5080598483,56,Back,5080598489,212,8.7,5080598485,140,34.2,5080598491,213,0.15,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657015,437,1,2,68,26,1qiyr1mknujsl19tb9u2w9h3n,1,33.7,25.2,2024-06-17T14:26:46.816Z,2024-06-17T14:26:49Z,5080598509,140,38.1,5080598511,141,9.3,5080598515,213,5.12,5080598513,212,11.8,5080598507,56,Back,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657017,438,1,2,68,28,1qiyr1mknujsl19tb9u2w9h3n,1,37.7,10.1,2024-06-17T14:26:48.832Z,2024-06-17T14:26:51Z,5080598525,212,8.5,5080598519,56,Back,5080598523,141,9.9,5080598527,213,3.16,5080598521,140,29.6,,,,,,,,,,84qg8f7lr34fps859v324v4k5,I. Hagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657025,439,1,2,68,30,1qiyr1mknujsl19tb9u2w9h3n,1,30.3,12.1,2024-06-17T14:26:50.927Z,2024-06-17T14:26:55Z,5080598569,56,Back,5080598575,212,7.2,5080598573,141,18.2,5080598571,140,35.9,5080598577,213,0.61,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657031,706,83,2,68,33,7a8no9dyo0r9g31sfi9h7ffbc,1,64.7,82.2,2024-06-17T14:26:53.660Z,2024-06-17T14:27:55Z,5080599117,399,b6qu8gv2mpfju7a7qwm2wcciy,,,,,,,,,,,,,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657027,440,61,2,68,34,1qiyr1mknujsl19tb9u2w9h3n,0,35.3,17.8,2024-06-17T14:26:54.659Z,2024-06-17T14:27:41Z,5080598581,56,Back,,,,,,,,,,,,,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657037,707,1,2,68,35,7a8no9dyo0r9g31sfi9h7ffbc,0,61.4,71.4,2024-06-17T14:26:55.387Z,2024-06-17T14:28:16Z,5080598635,212,2.4,5080598629,56,Center,5080598633,141,68.3,5080598637,213,5.17,5080598631,140,62.4,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657029,441,43,2,68,35,1qiyr1mknujsl19tb9u2w9h3n,1,0,0,2024-06-17T14:26:55.614Z,2024-06-17T14:27:42Z,5080598587,285,0,5080599021,144,74,5080598585,56,Back,,,,,,,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657129,444,61,2,68,36,1qiyr1mknujsl19tb9u2w9h3n,1,36.5,20.9,2024-06-17T14:26:57.121Z,2024-06-17T14:28:13Z,5080599163,56,Back,,,,,,,,,,,,,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657039,708,49,2,68,37,7a8no9dyo0r9g31sfi9h7ffbc,1,58.2,69.4,2024-06-17T14:26:57.332Z,2024-06-17T14:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657041,709,1,2,68,37,7a8no9dyo0r9g31sfi9h7ffbc,1,58.2,69.4,2024-06-17T14:26:57.716Z,2024-06-17T14:26:58Z,5080598647,141,50.9,5080598649,212,13.5,5080598643,56,Center,5080598645,140,62.8,5080598651,213,5.08,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657055,710,1,2,68,38,7a8no9dyo0r9g31sfi9h7ffbc,1,62.8,50.9,2024-06-17T14:26:58.452Z,2024-06-17T14:27:02Z,5080598715,212,16.0,5080598717,213,3.48,5080598711,140,48.4,5080598709,56,Back,5080598713,141,43.1,,,,,,,,,,8x50e0dyse2qecpv7gtku66l1,A. Yarmolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657059,711,1,2,68,41,7a8no9dyo0r9g31sfi9h7ffbc,1,58.7,41.3,2024-06-17T14:27:02.020Z,2024-06-17T14:27:06Z,5080598727,56,Center,5080598733,212,11.3,5080598735,213,0.89,5080598729,140,65.5,5080598731,141,54.2,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657065,712,1,2,68,45,7a8no9dyo0r9g31sfi9h7ffbc,1,67.6,53.3,2024-06-17T14:27:06.179Z,2024-06-17T14:27:09Z,5080598747,141,47.6,5080598749,212,14.1,5080598743,56,Center,5080598751,213,6.00,5080598745,140,80.5,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657067,713,1,2,68,47,7a8no9dyo0r9g31sfi9h7ffbc,1,79.9,47.2,2024-06-17T14:27:08.156Z,2024-06-17T14:27:11Z,5080598755,56,Center,5080598761,212,10.8,5080598757,140,74.1,5080598763,213,4.12,5080598759,141,34.0,,,,,,,,,,192q3f2xwk9nc6juoa1bcm3th,A. Dovbyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657075,714,1,2,68,52,7a8no9dyo0r9g31sfi9h7ffbc,0,70.5,23.7,2024-06-17T14:27:12.339Z,2024-06-17T14:28:01Z,5080598805,212,31.6,5080598801,140,88.5,5080598797,155,,5080598907,2,,5080598807,213,0.93,5080598799,56,Center,5080598803,141,60.9,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657077,442,12,2,68,53,1qiyr1mknujsl19tb9u2w9h3n,1,10.9,40.2,2024-06-17T14:27:13.495Z,2024-06-17T14:27:16Z,5080598815,212,13.1,5080598819,15,,5080598813,141,27.1,5080598817,213,5.54,5080598811,140,20.1,5080598809,56,Back,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657079,715,1,2,68,56,7a8no9dyo0r9g31sfi9h7ffbc,1,79.8,76.9,2024-06-17T14:27:16.244Z,2024-06-17T14:27:17Z,5080598825,141,64.5,5080598821,56,Center,5080598827,212,8.5,5080598829,213,4.81,5080598823,140,80.6,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657081,716,1,2,68,57,7a8no9dyo0r9g31sfi9h7ffbc,1,80.6,64.5,2024-06-17T14:27:17.396Z,2024-06-17T14:27:18Z,5080598835,140,76.4,5080598845,156,,5080598837,141,72.1,5080598841,213,2.28,5080598839,212,6.8,5080598833,56,Center,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657083,717,1,2,68,58,7a8no9dyo0r9g31sfi9h7ffbc,1,76.2,74.7,2024-06-17T14:27:18.708Z,2024-06-17T14:27:20Z,5080598847,56,Center,5080598853,212,8.9,5080598855,213,4.55,5080598849,140,74.8,5080598851,141,61.8,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657087,718,1,2,69,0,7a8no9dyo0r9g31sfi9h7ffbc,1,73.6,60.3,2024-06-17T14:27:20.580Z,2024-06-17T14:27:22Z,5080598867,212,5.4,5080598863,140,77.4,5080598865,141,65.7,5080598861,56,Center,5080598869,213,0.74,,,,,,,,,,3qjhv5975c2l6oavhkp0wtc2y,V. Brazhko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657089,719,4,2,69,1,7a8no9dyo0r9g31sfi9h7ffbc,1,77.5,66.8,2024-06-17T14:27:21.571Z,2024-06-17T14:27:23Z,5080598885,13,,5080598891,265,,5080598895,233,443,5080598889,152,,5080598893,286,,5080598887,56,Center,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657085,443,4,2,69,1,1qiyr1mknujsl19tb9u2w9h3n,0,22.5,33.2,2024-06-17T14:27:21.572Z,2024-06-17T14:27:24Z,5080598877,56,Back,5080598883,285,,5080598901,233,719,5080598879,152,,5080598881,265,,5080598875,13,,,,,,,,84qg8f7lr34fps859v324v4k5,I. Hagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657149,720,15,2,70,6,7a8no9dyo0r9g31sfi9h7ffbc,1,76.1,65.5,2024-06-17T14:28:27.108Z,2024-06-17T14:28:37Z,5080599289,20,,5080599323,231,50.4,5080599307,120,,5080599317,146,82.0,5080599315,458,,5080599319,147,61.4,5080599243,26,,5080599293,82,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,5080599309,78,,5080599311,102,48.8,5080599245,18,5080599313,103,19,5080599321,230,5080599247,56,5080599325,233,,,,,,,,,,98.6,,Center,,,,,,,445
2696657153,445,10,2,70,6,1qiyr1mknujsl19tb9u2w9h3n,1,18,38.6,2024-06-17T14:28:27.208Z,2024-06-17T14:28:38Z,5080599303,239,,5080599269,56,Back,5080599329,233,720,5080599267,94,,,,,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657155,446,6,2,70,7,1qiyr1mknujsl19tb9u2w9h3n,0,19.5,36.8,2024-06-17T14:28:27.717Z,2024-06-17T14:33:00Z,5080599287,73,,5080599285,56,Back,5080599299,233,721,,,,,,,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657151,721,6,2,70,7,7a8no9dyo0r9g31sfi9h7ffbc,1,80.5,63.2,2024-06-17T14:28:27.717Z,2024-06-17T14:28:30Z,5080599277,73,,5080599295,233,446,5080599275,56,Center,,,,,,,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657157,722,1,2,70,32,7a8no9dyo0r9g31sfi9h7ffbc,1,99.5,99.5,2024-06-17T14:28:52.885Z,2024-06-17T14:28:57Z,5080599363,212,35.6,5080599357,56,Center,5080599349,2,,5080599355,223,,5080599359,140,93.0,5080599351,6,,5080599353,155,,5080599367,1,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,5080599365,213,,5080599361,141,48.1,,,,,,,,,,,,,,,,,,,,4.52,,,,,,,,,,
2696657159,447,43,2,70,35,1qiyr1mknujsl19tb9u2w9h3n,1,0,0,2024-06-17T14:28:55.861Z,2024-06-17T14:30:40Z,5080599383,15,0,5080599375,141,52.5,5080599373,140,3.7,5080599379,213,1.51,5080599719,144,12,5080599371,56,Back,5080599377,212,7.2,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657161,723,61,2,70,36,7a8no9dyo0r9g31sfi9h7ffbc,1,93,48.1,2024-06-17T14:28:56.288Z,2024-06-17T14:31:31Z,5080599381,56,Center,,,,,,,,,,,,,,,,,,,,,,192q3f2xwk9nc6juoa1bcm3th,A. Dovbyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657163,448,49,2,70,38,1qiyr1mknujsl19tb9u2w9h3n,1,21.4,86.4,2024-06-17T14:28:58.548Z,2024-06-17T14:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657165,449,1,2,70,40,1qiyr1mknujsl19tb9u2w9h3n,1,34.9,93,2024-06-17T14:29:00.963Z,2024-06-17T14:29:08Z,5080599397,56,Left,5080599403,212,28.2,5080599399,140,61.7,5080599405,213,0.06,5080599401,141,95.5,,,,,,,,,,b6qu8gv2mpfju7a7qwm2wcciy,V. Mihăilă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657167,450,4,2,70,47,1qiyr1mknujsl19tb9u2w9h3n,1,68.7,88,2024-06-17T14:29:07.760Z,2024-06-17T14:29:10Z,5080599415,152,,5080599411,13,,5080599419,286,,5080599417,265,,5080599433,233,724,5080599413,56,Left,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657169,724,4,2,70,47,7a8no9dyo0r9g31sfi9h7ffbc,0,31.3,12,2024-06-17T14:29:07.761Z,2024-06-17T14:29:11Z,5080599427,152,,5080599423,13,,5080599437,233,450,5080599429,265,,5080599425,56,Back,5080599431,285,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657173,725,18,2,71,14,7a8no9dyo0r9g31sfi9h7ffbc,1,0,0,2024-06-17T14:29:34.612Z,2024-06-17T14:29:35Z,5080599459,59,2,5080599457,44,Defender,5080599479,55,726,5080599455,42,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657175,726,19,2,71,14,7a8no9dyo0r9g31sfi9h7ffbc,1,0,0,2024-06-17T14:29:34.613Z,2024-06-17T14:29:35Z,5080599473,44,Defender,5080599467,59,24,5080599465,145,2,5080599471,293,2,5080599461,42,,5080599475,55,725,5080599469,292,3,,,,aa3b44io4dqepk3tewc7zgd05,O. Tymchyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657181,451,1,2,71,31,1qiyr1mknujsl19tb9u2w9h3n,0,75.1,94.4,2024-06-17T14:29:52.160Z,2024-06-17T14:31:38Z,5080599497,5,,5080599503,56,Center,5080599513,1,,5080599507,141,50.4,5080599505,140,96.0,5080599499,155,,5080599511,213,5.35,5080599495,2,,84qg8f7lr34fps859v324v4k5,I. Hagi,5080599509,212,,5080599501,152,,,,,,,,,,,,,,,,,,,,,37.1,,,,,,,,,,
2696657179,727,52,2,71,32,7a8no9dyo0r9g31sfi9h7ffbc,1,7.6,50.3,2024-06-17T14:29:52.300Z,2024-06-17T14:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657183,728,1,2,71,38,7a8no9dyo0r9g31sfi9h7ffbc,1,9,54.5,2024-06-17T14:29:58.612Z,2024-06-17T14:30:07Z,5080599525,141,65.5,5080599519,123,,5080599521,56,Back,5080599527,212,12.6,5080599529,213,0.63,5080599523,140,18.7,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657185,729,1,2,71,46,7a8no9dyo0r9g31sfi9h7ffbc,1,34.4,65.1,2024-06-17T14:30:07.077Z,2024-06-17T14:30:09Z,5080599539,212,8.7,5080599541,213,5.03,5080599533,56,Back,5080599537,141,53.0,5080599535,140,37.0,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657187,730,1,2,71,49,7a8no9dyo0r9g31sfi9h7ffbc,1,37,53,2024-06-17T14:30:09.364Z,2024-06-17T14:30:11Z,5080599547,56,Back,5080599553,212,9.1,5080599549,140,31.1,5080599555,213,2.31,5080599551,141,62.9,,,,,,,,,,3qjhv5975c2l6oavhkp0wtc2y,V. Brazhko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657195,731,1,2,71,50,7a8no9dyo0r9g31sfi9h7ffbc,1,32,62.1,2024-06-17T14:30:10.997Z,2024-06-17T14:30:14Z,5080599585,141,56.3,5080599587,212,17.9,5080599581,56,Back,5080599589,213,6.06,5080599583,140,48.6,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657197,732,50,2,71,54,7a8no9dyo0r9g31sfi9h7ffbc,1,56.2,66,2024-06-17T14:30:14.344Z,2024-06-17T14:30:18Z,5080599593,56,Center,5080599619,233,452,5080599595,286,,,,,,,,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657199,452,7,2,71,54,1qiyr1mknujsl19tb9u2w9h3n,0,43.8,34,2024-06-17T14:30:14.345Z,2024-06-17T14:30:17Z,5080599611,233,732,5080599609,285,,5080599607,56,Back,,,,,,,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657201,453,83,2,71,58,1qiyr1mknujsl19tb9u2w9h3n,0,36.6,44.1,2024-06-17T14:30:18.551Z,2024-06-17T14:30:44Z,5080599723,399,f2dutxek3uf0yi1ee32a3u2cq,,,,,,,,,,,,,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657203,454,83,2,71,59,1qiyr1mknujsl19tb9u2w9h3n,0,30.9,58,2024-06-17T14:30:20.119Z,2024-06-17T14:30:44Z,5080599721,399,f2dutxek3uf0yi1ee32a3u2cq,,,,,,,,,,,,,,,,,,,,,,8c6xe4kqhiat1lkjgd3juyaqd,A. Burcă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657205,733,1,2,72,0,7a8no9dyo0r9g31sfi9h7ffbc,1,70.1,33.4,2024-06-17T14:30:20.533Z,2024-06-17T14:30:22Z,5080599647,141,22.4,5080599649,212,25.8,5080599643,56,Center,5080599645,140,93.6,5080599651,213,5.99,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657207,734,1,2,72,2,7a8no9dyo0r9g31sfi9h7ffbc,0,94.5,22.1,2024-06-17T14:30:22.757Z,2024-06-17T14:30:24Z,5080599661,140,97.6,5080599659,56,Center,5080599665,212,14.0,5080599655,2,,5080599667,213,1.34,5080599663,141,42.1,,,,,,,8x50e0dyse2qecpv7gtku66l1,A. Yarmolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657209,455,12,2,72,3,1qiyr1mknujsl19tb9u2w9h3n,1,4.1,59.7,2024-06-17T14:30:23.910Z,2024-06-17T14:30:25Z,5080599675,140,0.0,5080599681,213,2.40,5080599679,212,8.1,5080599687,167,,5080599677,141,67.7,5080599673,56,Back,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657213,456,6,2,72,4,1qiyr1mknujsl19tb9u2w9h3n,0,0,65.2,2024-06-17T14:30:24.655Z,2024-06-17T14:30:28Z,5080599695,73,,5080599715,233,735,5080599693,56,Back,,,,,,,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657211,735,6,2,72,4,7a8no9dyo0r9g31sfi9h7ffbc,1,100,34.8,2024-06-17T14:30:24.655Z,2024-06-17T14:33:00Z,5080599689,56,Center,5080599691,75,,5080599697,233,456,,,,,,,,,,,,,,,,8x50e0dyse2qecpv7gtku66l1,A. Yarmolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657227,457,27,2,72,10,1qiyr1mknujsl19tb9u2w9h3n,1,0,0,2024-06-17T14:30:30.470Z,2024-06-17T14:31:01Z,5080599781,206,,5080599795,233,736,5080599779,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657225,736,27,2,72,10,7a8no9dyo0r9g31sfi9h7ffbc,1,0,0,2024-06-17T14:30:30.470Z,2024-06-17T14:32:57Z,5080599775,201,,5080599801,233,457,5080599777,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657233,458,28,2,72,37,1qiyr1mknujsl19tb9u2w9h3n,1,0,0,2024-06-17T14:30:58.234Z,2024-06-17T14:32:57Z,5080600197,233,737,5080599817,55,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657239,737,28,2,72,37,7a8no9dyo0r9g31sfi9h7ffbc,1,0,0,2024-06-17T14:30:58.234Z,2024-06-17T14:32:57Z,5080600201,233,458,5080599831,55,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657241,738,1,2,72,56,7a8no9dyo0r9g31sfi9h7ffbc,0,99.8,0.4,2024-06-17T14:31:16.869Z,2024-06-17T14:31:18Z,5080599835,2,,5080599843,56,Center,5080599847,141,35.8,5080599845,140,94.3,5080599851,213,1.81,5080599849,212,24.8,5080599837,6,,5080599841,224,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657243,459,12,2,72,58,1qiyr1mknujsl19tb9u2w9h3n,1,4.3,65.4,2024-06-17T14:31:18.323Z,2024-06-17T14:32:25Z,5080599855,56,Back,5080599863,213,6.23,5080599859,141,64.0,5080599861,212,19.4,5080599857,140,22.8,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657245,739,1,2,73,1,7a8no9dyo0r9g31sfi9h7ffbc,1,72.1,40,2024-06-17T14:31:21.430Z,2024-06-17T14:31:24Z,5080599869,56,Center,5080599875,212,23.0,5080599879,1,,5080599871,140,82.2,5080599867,157,,5080599873,141,70.0,5080599877,213,1.09,,,,3qjhv5975c2l6oavhkp0wtc2y,V. Brazhko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657247,740,1,2,73,9,7a8no9dyo0r9g31sfi9h7ffbc,0,80.8,56.4,2024-06-17T14:31:29.653Z,2024-06-17T14:31:31Z,5080599893,213,0.10,5080599885,56,Center,5080599891,212,13.7,5080599889,141,58.4,5080599887,140,93.8,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696657249,460,54,2,73,11,1qiyr1mknujsl19tb9u2w9h3n,1,4.5,44.5,2024-06-17T14:31:31.790Z,2024-06-17T14:31:32Z,5080599895,232,,,,,,,,,,,,,,,,,,,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
